,지번주소,도로명주소,위도,경도,사업장명,kakao_star,kakao_star_nums,kakao_blog_review
5941,대림동,서울특별시 영등포구 가마산로 375 (대림동),37.5021304,126.8993684,골든벨 노래연습장,0,0,0
81,논현동,서울특별시 강남구 봉은사로1길 32 지하1층 (논현동),37.506826,127.0245339,스타일 노래연습장,0,0,0
8320,상계동,서울특별시 노원구 노해로75길 14-2 지층 (상계동 중앙빌딩)',37.6543036,127.0576243,땡큐,0,0,0
10581,신월동,서울특별시 양천구 지양로 64 (신월동),37.5214955,126.8342602,킹노래연습장,0,0,0
2954,군자동,서울특별시 광진구 면목로 37  (군자동),37.5574206,127.076418,짱,0,0,0
2751,화양동,서울특별시 광진구 아차산로29길 12 지하층 (화양동)',37.5414325,127.0684529,악쓰는 하마,0,0,0
11673,면목동,서울특별시 중랑구 면목로42길 14 (면목동),37.5798285,127.0888096,파티파티 노래연습장,0,0,0
8095,독산동,서울특별시 금천구 가산로 49-16 (독산동지하1층),37.4708747,126.8967043,하하,0,0,0
8086,상도동,서울특별시 동작구 사당로 24 (상도동),37.4950904,126.9570505,숭실코인노래연습장,5,1,0
1870,구로동,서울특별시 구로구 구로중앙로 23 (구로동(지층))',37.4920927,126.8911032,매직노래연습장,0,0,0
11575,중화동,서울특별시 중랑구 동일로129길 10 (중화동),37.5996151,127.0792145,작은별노래연습장,0,0,0
7216,잠실동,서울특별시 송파구 백제고분로 131 (잠실동),37.5063805,127.0817272,금잔디 노래연습장,0,0,0
5040,신월동,서울특별시 양천구 남부순환로 357 (신월동2층),37.5352803,126.8290858,쥬디노래연습장,0,0,0
10868,영등포동4가,서울특별시 영등포구 영등포로 208 (영등포동4가지하1층)',37.5196845,126.9042756,비노래연습장,1,1,0
11137,역촌동,서울특별시 은평구 서오릉로 77 (역촌동),37.6071413,126.9217788,콘서트노래연습장,0,0,0
9301,남가좌동,서울특별시 서대문구 수색로6길 45 (남가좌동삼성래미안2차 상가),37.5723058,126.9134425,선노래연습장,1,1,0
10239,잠실동,서울특별시 송파구 올림픽로12길 21 지1층 (잠실동)',37.5097097,127.0833304,라이브노래연습장,0,0,0
2115,독산동,서울특별시 금천구 시흥대로122길 22 (독산동),37.4692493,126.8994103,팡팡,4,1,1
10531,신정동,서울특별시 양천구 중앙로 235 (신정동지하1층)',37.5173786,126.8538401,MBC노래연습장,0,0,0
6719,양재동,서울특별시 서초구 강남대로 160-2 (양재동),37.4789363,127.039038,수노래연습장,4,1,0
587,미아동,서울특별시 강북구 도봉로 142 1층 (미아동)',37.6215387,127.0283919,킹노래연습장,0,0,0
11200,응암동,서울특별시 은평구 가좌로 251 (응암동),37.5914653,126.9151712,코리아노래연습장,0,0,0
10584,신정동,서울특별시 양천구 오목로 236 (신정동),37.525885,126.8637042,올래노래연습장,0,0,0
10017,잠실동,서울특별시 송파구 백제고분로7길 20 (잠실동),37.5105115,127.0810293,뮤즈 노래연습장,0,0,0
1201,봉천동,서울특별시 관악구 봉천로 471-1 (봉천동),37.4824516,126.9525407,홍콩,0,0,0
4057,쌍문동,서울특별시 도봉구 노해로60길 83 (쌍문동지1층)',37.6477945,127.0332561,까치노래연습장,0,0,0
9764,성수동1가,서울특별시 성동구 왕십리로14길 8-1 (성수동1가지층)',37.5492734,127.0449249,고고싱 노래연습장,0,0,0
5076,목동,서울특별시 양천구 목동중앙북로7가길 14 (목동),37.5488109,126.866654,소리노래연습장,0,0,0
2311,봉천동,서울특별시 관악구 관악로 146 지하1층 (봉천동),37.4782855,126.9525606,스카이,4.3,15,20
4874,서교동,서울특별시 마포구 어울마당로 144 지하1층 (서교동)',37.5562033,126.9258528,퀸 노래연습장,1,3,0
9651,성수동2가,서울특별시 성동구 아차산로7길 20  (성수동2가),37.5468296,127.0549576,성수25시노래방,0,0,0
11260,진관동,서울특별시 은평구 진관3로 22 (진관동),37.638944,126.9191768,Eco노래연습장,0,0,0
854,화곡동,서울특별시 강서구 화곡로21길 7 지층 (화곡동)',37.5411587,126.8366532,강남노래연습장,0,0,0
2159,가산동,서울특별시 금천구 가산로 145  (가산동),37.4780335,126.8907167,불,4,1,3
3221,전농동,서울특별시 동대문구 전농로 217-3 지하1층 (전농동)',37.5835519,127.0530843,세븐스타코인,0,0,0
1070,등촌동,서울특별시 강서구 공항대로59가길 23 2층 (등촌동)',37.5518105,126.8651082,앵콜노래연습장,0,0,0
5929,도림동,서울특별시 영등포구 도신로 85 지하1층 (도림동)',37.5070895,126.9017299,오렌지노래연습장,0,0,0
8525,창동,서울특별시 도봉구 덕릉로54길 7 (창동지1층)',37.6376659,127.0378568,하모니 노래연습장,0,0,0
5043,응암동,서울특별시 은평구 응암로11길 12-1 (응암동),37.5887646,126.9154843,?노래연습장,5,1,0
6988,청담동,서울특별시 강남구 압구정로 436 (청담동 지하23층)',37.5265429,127.04464,코다,0,0,0
5728,독산동,서울특별시 금천구 독산로75길 16 지하층 (독산동),37.4690668,126.9015325,보노코인 노래연습장,5,1,1
6080,대림동,서울특별시 영등포구 도림로39길 21 지하1층 (대림동)',37.4946104,126.8979602,황금노래연습장,0,0,0
6520,신림동,서울특별시 관악구 남부순환로 1594-6 지하1층 (신림동)',37.4835968,126.9279949,플라워 노래연습장,0,0,0
5443,개봉동,서울특별시 구로구 고척로21나길 18 (개봉동지층)',37.5028773,126.8446757,유성노래연습장,0,0,0
2357,무악동,서울특별시 종로구 통일로 252  (무악동),37.5748372,126.9578374,빅토리,0,0,0
10818,대림동,서울특별시 영등포구 디지털로 410 (대림동),37.4929265,126.9040652,명성노래연습장,0,0,0
2536,한강로1가,서울특별시 용산구 한강대로 180 (한강로1가),37.5345937,126.9730111,환타지,0,0,0
11199,증산동,서울특별시 은평구 증산로 257 (증산동),37.5811453,126.9063622,짱노래연습장,0,0,0
2415,명륜3가,서울특별시 종로구 성균관로 49  (명륜3가(지하1층))',37.5870227,126.9964535,앵콜,0,0,0
11393,장충동2가,서울특별시 중구 동호로24길 33 지하1층 (장충동2가),37.5607495,127.0051972,천수,0,0,0
6444,신림동,서울특별시 관악구 신림로70길 11 (신림동),37.4878279,126.9295851,궁전,4,4,27
763,수유동,서울특별시 강북구 도봉로 257 2층 (수유동)',37.6312376,127.0237977,천국 노래연습장,0,0,0
2848,화양동,서울특별시 광진구 광나루로 344 (화양동),37.5480774,127.0680372,들국화노래연습장,0,0,0
8234,상계동,서울특별시 노원구 상계로27길 7 지층 (상계동 중앙빌딩)',37.658919,127.0705964,초원노래연습장,0,0,0
7347,석촌동,서울특별시 송파구 백제고분로40길 9 지1층 (석촌동)',37.5038451,127.1063643,조은노래연습장,0,0,0
8222,상계동,서울특별시 노원구 노해로75길 14-25 지층 (상계동 동신빌딩),37.6547761,127.0587873,망고,1,2,0
7909,도곡동,서울특별시 강남구 강남대로 248 목원빌딩 지하1층 (도곡동),37.4857219,127.0339328,뮤직이너스 코인노래연습장 양재점,5,3,0
330,성내동,서울특별시 강동구 천호옛14길 23-5 (성내동),37.5363222,127.126716,방방노래연습장,0,1,0
8930,대방동,서울특별시 동작구 여의대방로 134-1 (대방동지상 2층)',37.4990402,126.9207254,신바람2노래연습장,0,0,0
11190,녹번동,서울특별시 은평구 진흥로 150 (녹번동 안성빌딩),37.6086482,126.9266623,월드컵노래연습장,0,0,0
6905,역삼동,서울특별시 강남구 논현로106길 6 지하1층 (역삼동)',37.5061954,127.0351008,준노래연습장,0,0,0
11504,면목동,서울특별시 중랑구 동일로109길 66 (면목동),37.5913526,127.076553,핑클노래방,3,2,0
8572,방학동,서울특별시 도봉구 방학로 137 (방학동지층)',37.6626105,127.0370344,앗싸,3,1,0
9959,문정동,서울특별시 송파구 문정로4길 28 지1층 (문정동 삼중빌딩)',37.4837792,127.1261421,히트노래연습장,5,2,0
6211,상도동,서울특별시 동작구 국사봉1길 4  (상도동),37.4987815,126.9288292,타임,0,0,0
144,역삼동,서울특별시 강남구 테헤란로27길 18 지하1층 (역삼동)',37.5025539,127.0379593,역삼 노래연습장,0,0,0
9425,서초동,서울특별시 서초구 효령로55길 19 (서초동),37.4856686,127.0141886,하마노래연습장,0,0,0
8332,월계동,서울특별시 노원구 석계로3길 3 5층 (월계동 한주빌딩)',37.6155595,127.0643523,락 노래연습장,0,0,0
8119,구로동,서울특별시 구로구 구로동로 203 (구로동지층),37.4967229,126.8822692,별성노래연습장,0,0,0
6570,신림동,서울특별시 관악구 신림동길 13 지하1층 (신림동)',37.4871772,126.9273073,파티파티 노래연습장,0,0,0
10688,대림동,서울특별시 영등포구 대림로 188 (대림동),37.4977453,126.8990479,25시 노래연습장,0,0,0
6250,상도동,서울특별시 동작구 상도로 129 (상도동지상 2층)',37.5020572,126.9341101,쌍쌍노래연습장,0,0,0
256,성내동,서울특별시 강동구 양재대로 1319 지층 (성내동 경일빌딩)',37.5241988,127.1344526,씽씽,0,0,0
248,천호동,서울특별시 강동구 진황도로27길 90 (천호동),37.5422004,127.1334823,스타노래방,0,0,0
4305,상계동,서울특별시 노원구 동일로 1533 지층 (상계동 백산빌딩)',37.6653534,127.0572639,해성노래연습장,0,0,0
6067,신길동,서울특별시 영등포구 도신로 228 (신길동지하1층)',37.5117346,126.9165121,황금노래연습장,0,0,0
4366,공릉동,서울특별시 노원구 동일로 1045 세종빌딩 지하1층 (공릉동)',37.6234117,127.0734269,코코,5,3,1
5649,구로동,서울특별시 구로구 경인로 544-6 (구로동지층)',37.5016114,126.8786411,FM노래연습장,0,0,0
6641,서초동,서울특별시 서초구 서운로 16 (서초동지하1층)',37.4855344,127.0298527,와와노래연습장,0,0,0
5931,영등포동7가,서울특별시 영등포구 영중로 95 (영등포동7가),37.5247301,126.9050481,나루터노래연습장,0,0,0
3635,석관동,서울특별시 성북구 한천로78길 53 지1층 (석관동)',37.6128346,127.0646584,고래고래 노래연습장,0,0,0
95,신사동,서울특별시 강남구 압구정로28길 40 지하1층 (신사동 신사동 더원 빌딩)',37.5239487,127.0274897,오페라노래연습장,0,0,0
7561,천호동,서울특별시 강동구 천호대로157길 38 2층 (천호동)',37.5393391,127.1277614,악쓰는하마 코인 노래연습장,3,1,0
11176,갈현동,서울특별시 은평구 연서로27길 16-13 (갈현동),37.6187211,126.9180582,청개구리노래연습장,0,0,0
9119,동교동,서울특별시 마포구 월드컵북로 18 지하1층 (동교동)',37.5565828,126.9202918,2차는 노래연습장,0,0,0
7772,상계동,서울특별시 노원구 동일로242길 12 2층 (상계동 슬기미술학원),37.6755913,127.0559503,나들목,0,0,0
7286,마천동,서울특별시 송파구 거마로24길 5 (마천동),37.499895,127.148218,팡팡노래연습장,0,0,0
899,화곡동,서울특별시 강서구 우현로 1 지층 (화곡동)',37.5465633,126.8447903,찬찬찬노래연습장,0,0,0
1372,신림동,서울특별시 관악구 난곡로 205 (신림동),37.4732293,126.9184074,조아조아 노래연습장,0,0,0
4783,망원동,서울특별시 마포구 월드컵로 65 지하1층 (망원동)',37.5548649,126.9108602,엔돌핀 노래연습장,0,0,0
5013,신월동,서울특별시 양천구 신월로 117 (신월동),37.5164462,126.836762,코리아나노래연습장,5,1,0
3169,장안동,서울특별시 동대문구 장한로 76 지하1층 (장안동)',37.5675289,127.0690049,퀸,0,0,0
11514,상봉동,서울특별시 중랑구 면목로 480 (상봉동지하),37.5948399,127.0862039,하마노래연습장,0,0,0
1332,신림동,서울특별시 관악구 난곡로65길 2 2층 우측 (신림동),37.482507,126.9140405,유정,0,0,0
1184,신림동,서울특별시 관악구 난곡로 288 지하1층 (신림동 남진빌딩)',37.4796842,126.915171,팡팡,3.8,4,26
6104,대림동,서울특별시 영등포구 도림로 128-1 지하1층 (대림동)',37.4925989,126.8967557,황궁노래연습장,0,0,0
265,성내동,서울특별시 강동구 천호대로 1074 (성내동),37.536064,127.130888,에이스노래방,0,0,0
6191,사당동,서울특별시 동작구 사당로16길 21  (사당동지층)',37.4824468,126.9733031,시작 노래연습장,0,0,0
8907,사당동,서울특별시 동작구 사당로 279  (사당동),37.4844119,126.9785076,해피데이,0,0,0
945,등촌동,서울특별시 강서구 등촌로39길 14 지층 (등촌동)',37.5457066,126.8615371,스윙노래연습장,0,0,0
9895,장위동,서울특별시 성북구 월계로 172 소산빌딩 지1층 (장위동)',37.619278,127.0448614,K2 노래연습장,0,0,0
10276,석촌동,서울특별시 송파구 삼학사로 78  (석촌동),37.5041503,127.097353,아띠,0,0,0
2441,신당동,서울특별시 중구 동호로 180  (신당동지상2층)',37.554421,127.0113291,25시,0,0,0
11655,망우동,서울특별시 중랑구 상봉로 96 (망우동),37.5944238,127.0934137,울랄라노래연습장,0,0,0
7169,가락동,서울특별시 송파구 중대로9길 21 센터빌딩 지층 101호 (가락동)',37.4950061,127.1189727,킹노래연습장,0,0,0
6022,대림동,서울특별시 영등포구 도림로31길 22 (대림동2층)',37.4942816,126.8951905,궁노래연습장,0,0,0
8315,상계동,서울특별시 노원구 노해로85길 15-7 2층 (상계동)',37.6563477,127.0655128,궁,3,1,1
1798,구로동,서울특별시 구로구 구로동로28길 86 (구로동지층)',37.4914204,126.8887776,쎄븐노래연습장,0,0,0
2424,신당동,서울특별시 중구 다산로44길 56  (신당동지하1층)',37.5650328,127.0201147,신바람,0,0,0
10269,거여동,서울특별시 송파구 오금로 487  (거여동),37.493907,127.1431914,구찌,0,0,0
1934,구로동,서울특별시 구로구 디지털로32나길 12 (구로동),37.4835996,126.9003709,샴푸 노래연습장,0,0,0
7212,문정동,서울특별시 송파구 동남로 132  (문정동),37.4909602,127.1257406,스카이,0,0,9
2146,독산동,서울특별시 금천구 독산로 281-2 (독산동),37.4719628,126.9029566,천지,1.5,11,0
4541,신사동,서울특별시 은평구 은평로 23 2층 203호 (신사동)',37.5981745,126.9103988,몬스터코인노래연습장,3.7,3,0
1359,신림동,서울특별시 관악구 조원로 7 2층 (신림동)',37.4836459,126.9033123,스카이 노래연습장,0,0,0
1457,자양동,서울특별시 광진구 아차산로 360 (자양동),37.5364902,127.0826422,스카이 노래연습장,0,0,0
3090,신설동,서울특별시 동대문구 왕산로2길 19 지하1층 (신설동)',37.57551,127.0254751,블루,5,1,0
6375,신림동,서울특별시 관악구 신림로11길 18-7 지하1층 (신림동)',37.4695474,126.9384306,발렌타인,0,0,0
2266,신정동,서울특별시 양천구 신정중앙로 88 (신정동지하1층),37.5264634,126.8613137,123노래연습장,0,0,0
4728,연남동,서울특별시 마포구 동교로 266 2층 (연남동)',37.5631548,126.9254706,M 노래연습장,0,0,0
8962,사당동,서울특별시 동작구 남부순환로271길 17 (사당동지층)',37.477593,126.9799635,와와노래연습장,0,0,0
