지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
창천동,서울특별시 서대문구 명물길 23 5층 (창천동 큐비드빌딩),신촌 당구장,37.558183,126.9378832,0,0,0
화양동,서울특별시 광진구 아차산로 209 (화양동),쫑생쫑사,37.5414876,127.0669824,0,0,0
영등포동2가,서울특별시 영등포구 영등포로 249-1 2층 (영등포동2가),초이스당구장,37.5192755,126.9092699,0,0,0
자양동,서울특별시 광진구 자양로 49 3층 (자양동),신성당구장,37.5321826,127.0851959,0,0,0
화곡동,서울특별시 강서구 등촌로 17 2층 (화곡동),사거리 당구클럽,37.5315894,126.8634675,0,0,0
수유동,서울특별시 강북구 덕릉로 58 광남빌딩 2층 (수유동),당구 충전소,37.6342607,127.0201108,0,0,0
응암동,서울특별시 은평구 응암로21길 16 지층 (응암동),허리우드당구장,37.5942926,126.9162636,0,0,0
석관동,서울특별시 성북구 돌곶이로 51  (석관동),중앙 당구장,37.608456,127.0592222,0,0,0
중화동,서울특별시 중랑구 동일로129길 12 (중화동),원 당구장,37.5996303,127.0790071,0,0,0
상계동,서울특별시 노원구 동일로242가길 9  (상계동3층),아지트,37.676374,127.0556951,0,0,0
아현동,서울특별시 마포구 마포대로 214 샵 지층 (아현동),수정 당구장,37.5528559,126.95718,0,0,0
숭인동,서울특별시 종로구 종로 356 3층 (숭인동 진선빌딩),한양당구장,37.5730875,127.0169351,0,0,0
방이동,서울특별시 송파구 백제고분로51길 23 (방이동 에쿠스모델),필름당구장,37.5164827,127.1128224,0,0,0
양재동,서울특별시 서초구 강남대로10길 53  (양재동(지하1층)),현대,37.4696166,127.0419789,0,0,0
응암동,서울특별시 은평구 은평로9길 8 지층 (응암동),프로당구장,37.6008625,126.9215489,0,0,0
군자동,서울특별시 광진구 면목로 36  (군자동),세종당구장,37.5571986,127.0766476,0,0,0
화양동,서울특별시 광진구 광나루로 446-1  (화양동),프로당구장,37.5453434,127.0788497,0,0,0
면목동,서울특별시 중랑구 면목로 287 (면목동),중화 당구장,37.5784607,127.0859594,0,0,0
성내동,서울특별시 강동구 성안로13길 20 (성내동),코끼리,37.5316022,127.1313527,0,0,0
화곡동,서울특별시 강서구 등촌로 31 3층 (화곡동),목동 당구장,37.5328493,126.8634148,0,0,0
석관동,서울특별시 성북구 돌곶이로14길 11 지하1층 (석관동),볼모아 당구클럽,37.6085162,127.0602915,0,0,0
동자동,서울특별시 용산구 한강대로104길 38 3층 (동자동),아카데미 당구장,37.5502055,126.9743943,0,0,0
상계동,서울특별시 노원구 동일로 1649 5층 (상계동),수락당구장,37.675673,127.0550645,0,0,0
천호동,서울특별시 강동구 천중로 87 (천호동),돌당구장,37.5447819,127.1317233,0,0,0
봉천동,서울특별시 관악구 관악로 210 학산빌딩 3층 (봉천동),로얄 당구장,37.4832626,126.9549234,0,0,0
갈현동,서울특별시 은평구 연서로29길 14-13 남경빌딩 4층 (갈현동),나인당구장,37.6195951,126.9191923,0,0,0
도림동,서울특별시 영등포구 도신로 65  (도림동),에이스,37.5062299,126.899807,0,0,0
노량진동,서울특별시 동작구 노량진로 166 (노량진동지층),프로 당구장,37.5133527,126.9447794,0,0,0
서초동,서울특별시 서초구 효령로60길 21 (서초동(지하1층)),고릴라당구장,37.4845388,127.0189381,0,0,0
화곡동,서울특별시 강서구 강서로5나길 141 (화곡동3층),뉴스타 당구장,37.528083,126.840243,0,0,0
화곡동,서울특별시 강서구 까치산로 135 2층 (화곡동),스카이당구클럽,37.5496315,126.8512751,0,0,0
청량리동,서울특별시 동대문구 제기로38길 42  (청량리동),월드당구장,37.5844275,127.0492763,0,0,0
신사동,서울특별시 은평구 가좌로 327 지층 (신사동),큐당구장,37.5963091,126.9088346,0,0,0
노량진동,서울특별시 동작구 노량진로6길 6-5  (노량진동지하2층),골드당구장,37.512861,126.9355298,0,0,0
화곡동,서울특별시 강서구 곰달래로24길 18 남흥빌딩 2층 (화곡동),킹당구클럽,37.5298127,126.8469022,0,0,0
체부동,서울특별시 종로구 자하문로1가길 5 3층 (체부동),큐원당구장,37.5767226,126.971963,0,0,0
서교동,서울특별시 마포구 월드컵북로1길 50 지하1층 (서교동),골드당구장,37.5540787,126.9188795,0,0,0
경운동,서울특별시 종로구 삼일대로 469 지하1층 (경운동),프로당구장,37.5763088,126.9860092,0,0,0
방학동,서울특별시 도봉구 도당로 111 3층 (방학동),세븐당구클럽,37.6669909,127.0388318,0,0,0
당산동4가,서울특별시 영등포구 국회대로 553 3층 (당산동4가 경인빌딩),체리당구장,37.5285695,126.8961221,0,0,0
등촌동,서울특별시 강서구 공항대로41길 10 2층 (등촌동),UMB 당구클럽,37.5584028,126.8452718,0,0,0
번동,서울특별시 강북구 한천로 1019  (번동2층),와우 당구장,37.6388658,127.02817,0,0,0
방배동,서울특별시 서초구 동작대로 132  (방배동),엘리트,37.4882676,126.9827781,0,0,0
신림동,서울특별시 관악구 남부순환로 1541-1 (신림동),둘리당구장,37.4834103,126.921898,0,0,0
송정동,서울특별시 성동구 동일로 185  (송정동),준당구장,37.5487077,127.0674094,0,0,0
가산동,서울특별시 금천구 가산디지털1로 219 벽산디지털밸리6차 B103층 (가산동),뉴벽산당구클럽,37.4845292,126.8789423,0,0,0
신길동,서울특별시 영등포구 여의대방로53길 28 보성빌딩 3층 (신길동),월드당구클럽,37.5121454,126.9217272,0,0,0
수유동,서울특별시 강북구 삼양로123길 10 동원빌딩 3층 (수유동),수 당구장,37.6449497,127.0153191,0,0,0
월계동,서울특별시 노원구 월계로 336  (월계동상천빌딩 3층),라이온 당구장,37.6291761,127.0578385,0,0,0
등촌동,서울특별시 강서구 등촌로39길 6 지하1층 (등촌동),VIP2000,37.5455957,126.8620485,0,0,0
송파동,서울특별시 송파구 오금로 188 (송파동),준당구클럽,37.5085403,127.1148387,0,0,0
목동,서울특별시 양천구 공항대로 642  (목동2층),9호선 당구클럽,37.5467661,126.87617,0,0,0
면목동,서울특별시 중랑구 면목로48길 49 (면목동),한큐 당구장,37.582136,127.0914408,0,0,0
강일동,서울특별시 강동구 아리수로93가길 25 801802호 (강일동 골드프라자),스카이당구클럽,37.5677139,127.1721771,0,0,0
신림동,서울특별시 관악구 난곡로63길 65 2층 (신림동),우리 당구장,37.4804196,126.9111065,0,0,0
잠원동,서울특별시 서초구 강남대로95길 17 (잠원동),M,37.5136484,127.0190194,0,0,0
성산동,서울특별시 마포구 월드컵로 196 B102B103호 (성산동),사사 당구장,37.5647999,126.9027413,0,0,0
영등포동3가,서울특별시 영등포구 영중로4길 13-2 (영등포동3가),뉴욕당구장,37.5174944,126.9079513,0,0,0
전농동,서울특별시 동대문구 사가정로 121 (전농동3층),로터리당구장,37.5778624,127.0585097,0,0,0
종로5가,서울특별시 종로구 종로 226 (종로5가),제일,37.5707761,127.0028488,0,0,0
서초동,서울특별시 서초구 서초대로46길 99 3층 (서초동 현빌딩),수당구장,37.4901902,127.013499,0,0,0
양재동,서울특별시 서초구 동산로2길 25 (양재동 지1층),Q당구장,37.4688464,127.0425161,0,0,0
상계동,서울특별시 노원구 동일로239길 19  (상계동성례상가 2층 202호),필당구장,37.6750347,127.0540211,0,0,0
수색동,서울특별시 은평구 수색로16길 8 (수색동),88당구장,37.5829695,126.8956537,0,0,0
동소문동5가,서울특별시 성북구 동소문로 86-15 (동소문동5가3층),탑2000,37.5916254,127.0153219,0,0,0
면목동,서울특별시 중랑구 겸재로 129 (면목동),명동당구장,37.5873205,127.082065,0,0,0
양재동,서울특별시 서초구 강남대로16길 8  (양재동지1층),열린,37.4707101,127.0395644,0,0,0
중계동,서울특별시 노원구 덕릉로 699  (중계동우암에이스타워 303304305호),리더스당구클럽,37.6600972,127.0752382,0,0,0
중곡동,서울특별시 광진구 용마산로 66 2층 (중곡동),에이스 당구클럽,37.5595392,127.0878487,0,0,0
자양동,서울특별시 광진구 능동로 18 A동 지층 B02B03호 (자양동 이튼타워리버3차),M포켓클럽,37.5327596,127.0681986,0,0,0
군자동,서울특별시 광진구 광나루로 379  (군자동),세종당구나라,37.5482929,127.0721015,0,0,0
서초동,서울특별시 서초구 서초대로 330 영일빌딩 지하1층 (서초동),벡터 빌리어드,37.4946085,127.0175982,0,0,0
군자동,서울특별시 광진구 동일로 222 글터빌딩 지하층 (군자동),우리당구장,37.5514548,127.069548,0,0,0
화양동,서울특별시 광진구 동일로 112 지하1층 (화양동),스포츠 당구장,37.5425394,127.0645051,0,0,0
가락동,서울특별시 송파구 오금로46길 5 (가락동),프로2000당구장,37.4965565,127.1364748,0,0,0
대림동,서울특별시 영등포구 도림로31길 22  (대림동),한큐,37.4942816,126.8951905,0,0,0
방이동,서울특별시 송파구 오금로31길 17 (방이동 남영빌딩),따봉당구장,37.5074986,127.1218749,0,0,0
쌍문동,서울특별시 도봉구 도봉로133길 42 3층 (쌍문동),신의한큐당구장,37.6580162,127.0373848,0,0,0
천호동,서울특별시 강동구 천중로 171 (천호동),세븐당구클럽,37.5412334,127.1392461,0,0,0
잠실동,서울특별시 송파구 백제고분로7길 6 (잠실동),허리우드당구장,37.5102696,127.0794659,0,0,0
청량리동,서울특별시 동대문구 제기로38길 64 (청량리동),키스캐롬클럽,37.5837179,127.0484376,0,0,0
잠실동,서울특별시 송파구 백제고분로7길 27 4층 (잠실동 반석빌딩),당구존,37.5108898,127.0818866,0,0,0
답십리동,서울특별시 동대문구 전농로 91  (답십리동),매니아당구장,37.573302,127.0570221,0,0,0
가산동,서울특별시 금천구 벚꽃로38길 5 (가산동),오렌지당구장,37.4819237,126.8833345,0,0,0
문래동4가,서울특별시 영등포구 도림로 469  (문래동4가),브이아이피,37.5157842,126.8913276,0,0,0
화곡동,서울특별시 강서구 화곡로25길 2 4층 (화곡동 KBH빌딩),루키,37.5413856,126.8384983,0,0,0
수유동,서울특별시 강북구 도봉로77길 9  (수유동),스카이클럽,37.6335036,127.0227608,0,0,0
중곡동,서울특별시 광진구 면목로 59  (중곡동),보스당구장,37.5592875,127.0774289,0,0,0
등촌동,서울특별시 강서구 공항대로45길 44 301호 (등촌동),정무당구장,37.5568048,126.8558121,0,0,0
홍은동,서울특별시 서대문구 가좌로 50 3층호 (홍은동),아G트,37.5783368,126.9303968,0,0,0
방화동,서울특별시 강서구 금낭화로 5 부자빌딩 6층 (방화동),초이스 당구클럽,37.5657425,126.8115855,0,0,0
삼전동,서울특별시 송파구 삼학사로19길 28 (삼전동 캔쇼빌딩),로 얄,37.5063049,127.0941066,0,0,0
봉천동,서울특별시 관악구 청룡길 9 2층 (봉천동),브라보당구장,37.4815264,126.9465401,0,0,0
상계동,서울특별시 노원구 상계로27길 19 (상계동),조일당구장,37.6593299,127.0701129,0,0,0
송파동,서울특별시 송파구 백제고분로41길 11 지하1층 (송파동),준당구장,37.5070548,127.1079993,0,0,0
당주동,서울특별시 종로구 새문안로9길 25 (당주동),아트당구장,37.5713547,126.9754938,0,0,0
아현동,서울특별시 마포구 마포대로 179 (아현동),중앙,37.550326,126.9548192,0,0,0
자양동,서울특별시 광진구 자양번영로6길 20  (자양동자양시장3층),현대당구장,37.5321339,127.0765342,0,0,0
문정동,서울특별시 송파구 법원로 114 엠스테이트 E동 B214호 (문정동),엠스테이트 당구장,37.4857987,127.1206993,0,0,0
숭인동,서울특별시 종로구 종로56길 44 지하1층 (숭인동 동남빌딩),204당구장,37.571699,127.0161459,0,0,0
창동,서울특별시 도봉구 덕릉로 222  (창동3층),007당구클럽,37.6378092,127.0376438,0,0,0
장안동,서울특별시 동대문구 답십리로72길 28 (장안동),가락당구장,37.5709841,127.0738389,0,0,0
응암동,서울특별시 은평구 응암로 169 3층 (응암동),대박당구장,37.5872194,126.9162239,0,0,0
동자동,서울특별시 용산구 후암로 107 지하2층 (동자동 게이트웨이타워),킹당구장,37.5534639,126.9735803,0,0,0
신길동,서울특별시 영등포구 신길로 71  (신길동2층),프로당구장,37.4991081,126.9082135,0,0,0
장안동,서울특별시 동대문구 사가정로25길 41  (장안동2층),공동당구구역,37.5808591,127.0706287,0,0,0
여의도동,서울특별시 영등포구 여의대방로 394 (여의도동),한스당구장,37.5193933,126.9327758,0,0,0
삼선동2가,서울특별시 성북구 삼선교로10길 47  (삼선동2가(지층)),허슬러당구장,37.5860174,127.0100373,0,0,0
수유동,서울특별시 강북구 수유로 53 명성빌딩 지하1층 (수유동),명성당구클럽,37.6357162,127.0195317,0,0,0
봉천동,서울특별시 관악구 남부순환로191길 14 (봉천동지층),착한 당구클럽,37.4861352,126.9344676,0,0,0
화양동,서울특별시 광진구 아차산로29길 8 34층 (화양동),위 아일랜드,37.5412467,127.0683351,0,0,0
화양동,서울특별시 광진구 아차산로33길 63 (화양동),큐당구장,37.5430177,127.0709894,0,0,0
전농동,서울특별시 동대문구 서울시립대로 36 (전농동),조이당구장,37.5745771,127.0469219,0,0,0
장안동,서울특별시 동대문구 장한로 20 장안빌딩 2층 (장안동),짝대기당구클럽,37.5630005,127.0660064,0,0,0
신월동,서울특별시 양천구 남부순환로 357 (신월동),한게임 당구클럽,37.5352803,126.8290858,0,0,0
신월동,서울특별시 양천구 지양로 68  (신월동),준당구장,37.5217562,126.8341117,0,0,0
양평동2가,서울특별시 영등포구 영등포로 21  (양평동2가),골드,37.5235205,126.8840719,0,0,0
자양동,서울특별시 광진구 자양로15길 46 지층 (자양동),조이클럽,37.5354808,127.0811548,0,0,0
중곡동,서울특별시 광진구 용마산로 27  (중곡동),영당구장,37.5560267,127.0879375,0,0,0
군자동,서울특별시 광진구 능동로35길 22  (군자동세화빌딩4층),그린당구장,37.5571029,127.0779751,0,0,0
봉천동,서울특별시 관악구 낙성대로 11 2층 (봉천동),스포츠 당구장,37.4773871,126.9595038,0,0,0
상계동,서울특별시 노원구 덕릉로115다길 66 (상계동),골드당구장,37.6697086,127.0789488,0,0,0
창동,서울특별시 도봉구 도봉로110나길 25 2층 (창동),매니아당구장,37.6473213,127.0347924,0,0,0
구의동,서울특별시 광진구 광나루로56길 63 (구의동 지하1층 101호102호103호),테크노당구장,37.5367895,127.096155,0,0,0
마포동,서울특별시 마포구 마포대로 12 한신빌딩 지하1층 (마포동),비어&당구장,37.5378656,126.9443946,0,0,0
시흥동,서울특별시 금천구 시흥대로 164 지하층 (시흥동 153플레이스),라운지 당구클럽,37.4488933,126.9032283,0,0,0
구로동,서울특별시 구로구 디지털로32나길 35 3층 (구로동 델타빌딩),구디당구클럽,37.4847238,126.9008618,0,0,0
공항동,서울특별시 강서구 공항대로 28 3층 우측호 (공항동),왕 당구클럽,37.5611494,126.810292,0,0,0
용답동,서울특별시 성동구 용답중앙15길 11 (용답동),로데오 당구장,37.56455,127.0535649,0,0,0
남현동,서울특별시 관악구 승방2길 39 3층 (남현동),예원당구장,37.4757155,126.980912,0,0,0
북가좌동,서울특별시 서대문구 응암로 90  (북가좌동),태양 당구장,37.580778,126.9123163,0,0,0
구로동,서울특별시 구로구 공원로8길 53 창인빌딩 지층 (구로동),지나 캐롬클럽,37.5040868,126.8919592,0,0,0
자양동,서울특별시 광진구 아차산로 242 3층 (자양동),VIP당구장,37.5399387,127.0699186,0,0,0
신정동,서울특별시 양천구 신목로 58-2 (신정동),스마일 당구장,37.5200335,126.8731539,0,0,0
연희동,서울특별시 서대문구 연희맛로 22  (연희동지하1층),날마다 당구장으로,37.566944,126.9301681,0,0,0
연건동,서울특별시 종로구 대학로 45 지하1층 (연건동),빌킹당구클럽,37.5752075,127.0019017,0,0,0
신정동,서울특별시 양천구 중앙로 231  (신정동),타임당구장,37.5170851,126.8540044,0,0,0
방배동,서울특별시 서초구 방배중앙로 196 (방배동),다빈치,37.4963095,126.9857355,0,0,0
군자동,서울특별시 광진구 천호대로 528 지층 (군자동),한큐당구장,37.5578466,127.0766061,0,0,0
가산동,서울특별시 금천구 가산로7길 63 (가산동),필당구장,37.4740259,126.890126,0,0,0
장안동,서울특별시 동대문구 장한로 120 (장안동),수 당구장,37.5710467,127.0712851,0,0,0
금호동2가,서울특별시 성동구 금호로 147  (금호동2가지층),신금호당구장,37.5540854,127.0204249,0,0,0
중곡동,서울특별시 광진구 긴고랑로 8 (중곡동),한미당구장,37.5638259,127.0772836,0,0,0
도봉동,서울특별시 도봉구 마들로 721 (도봉동22호),나눔터 당구장,37.674766,127.0467816,0,0,0
화곡동,서울특별시 강서구 화곡로58길 18 5층 (화곡동 한양빌딩),원 당구장,37.5527941,126.8518558,0,0,0
면목동,서울특별시 중랑구 사가정로51길 21 (면목동),허브 당구장,37.5819533,127.0878025,0,0,0
충정로2가,서울특별시 서대문구 충정로11길 8 (충정로2가),킹,37.5657235,126.9658572,0,0,0
남대문로5가,서울특별시 중구 세종대로 7 (남대문로5가),아리랑 당구장,37.5578483,126.9727706,0,0,0
시흥동,서울특별시 금천구 금하로 643 (시흥동),시흥당구장,37.4544653,126.9026998,0,0,0
양재동,서울특별시 서초구 강남대로 156-1 극동빌딩 지하1층 (양재동),당구클럽 녹색당,37.4787881,127.0390638,0,0,0
동소문동5가,서울특별시 성북구 동소문로20길 40 지하1층 (동소문동5가),당구지존,37.5908052,127.0166862,0,0,0
가락동,서울특별시 송파구 송파대로 286 (가락동 신흥빌딩),오페라당구장,37.4949179,127.1171884,0,0,0
명륜2가,서울특별시 종로구 창경궁로34길 26 (명륜2가),메카당구장,37.5839091,127.0010932,0,0,0
신월동,서울특별시 양천구 남부순환로61길 10 2층 (신월동),킹 당구장,37.5311158,126.8330414,0,0,0
서초동,서울특별시 서초구 서초중앙로2길 37 (서초동),리더스,37.484195,127.0193867,0,0,0
영등포동4가,서울특별시 영등포구 영신로32길 29 지하1층 (영등포동4가),스포츠당구장,37.5190719,126.9043531,0,0,0
화곡동,서울특별시 강서구 곰달래로 222  (화곡동2층),죽빵당구장,37.5314647,126.857594,0,0,0
동교동,서울특별시 마포구 홍익로6길 10 3층 (동교동 준봉빌딩),헤이 당구장,37.5549943,126.9226685,0,0,0
방학동,서울특별시 도봉구 도당로 130 2층 (방학동),킹당구장,37.6671262,127.0408047,0,0,0
동선동1가,서울특별시 성북구 동소문로20길 31 (동선동1가),SM당구클럽,37.5911604,127.0169928,0,0,0
풍납동,서울특별시 송파구 올림픽로47길 19 (풍납동 오성빌딩),천재,37.5283501,127.1167021,0,0,0
불광동,서울특별시 은평구 통일로66길 2 3층 (불광동),한양당구장,37.6102813,126.9306589,0,0,0
성수동2가,서울특별시 성동구 아차산로 113 삼진빌딩 지하1층 (성수동2가),애플 당구장,37.5446877,127.0569122,0,0,0
삼선동2가,서울특별시 성북구 삼선교로10길 63 삼보넷타운 지하1층 (삼선동2가),학사당구장,37.5852884,127.0100225,0,0,0
상암동,서울특별시 마포구 월드컵북로44길 45 지하1층 (상암동),D.M.C,37.5766356,126.8948932,0,0,0
가산동,서울특별시 금천구 가산디지털1로 2 지하117호 (가산동 우림라이온스밸리2차),가든당구클럽,37.4668807,126.8883826,0,0,0
신림동,서울특별시 관악구 신림로 126 (신림동지층),M당구장,37.4714147,126.9355304,0,0,0
한강로2가,서울특별시 용산구 한강대로 146 (한강로2가),하나당구클럽,37.5320481,126.9710174,0,0,0
상도동,서울특별시 동작구 상도로15길 98 3층 (상도동),BB 당구장,37.5042759,126.9361764,0,0,0
숭인동,서울특별시 종로구 종로66길 17 3층 (숭인동),정 당구장,37.5740157,127.0220414,0,0,0
전농동,서울특별시 동대문구 서울시립대로 164 (전농동4층),쫑생쫑사 당구장,37.5833155,127.0548642,0,0,0
신월동,서울특별시 양천구 지양로 69 2층 (신월동),로얄당구장,37.5216858,126.8337802,0,0,0
중곡동,서울특별시 광진구 천호대로 655 (중곡동),준당구장,37.552616,127.0897272,0,0,0
방학동,서울특별시 도봉구 도봉로150길 27  (방학동2층),황소당구장,37.666184,127.0447629,0,0,0
천호동,서울특별시 강동구 천호대로157길 18 (천호동),위아일랜드당구장,37.5385014,127.1275006,0,0,0
정릉동,서울특별시 성북구 보국문로11길 7 3층 (정릉동),뉴월드당구장,37.6082948,127.0093209,0,0,0
홍은동,서울특별시 서대문구 모래내로 364  (홍은동2층),승전,37.5818916,126.9365279,0,0,0
성수동2가,서울특별시 성동구 아차산로7길 29 2층 (성수동2가),MBC당구장,37.5479136,127.0552167,0,0,0
길동,서울특별시 강동구 천중로 214 (길동),길동당구장,37.5406934,127.1439178,0,0,0
영등포동5가,서울특별시 영등포구 영중로24길 5-1  (영등포동5가),챔프당구장,37.5221849,126.9059757,0,0,0
창동,서울특별시 도봉구 노해로63길 78 501호 (창동),즐거운당구장,37.6525824,127.0463482,0,0,0
번동,서울특별시 강북구 한천로109길 59 (번동지층),동양 당구장,37.6273009,127.0410696,0,0,0
쌍림동,서울특별시 중구 퇴계로56길 26 대호빌딩 지하층 (쌍림동),프로당구장,37.5626501,127.0059069,0,0,0
상계동,서울특별시 노원구 동일로217가길 11 (상계동),LK 빌리어드클럽,37.6534504,127.0598978,0,0,0
공덕동,서울특별시 마포구 만리재옛길 100 4층 (공덕동),챔프당구장,37.551015,126.9613977,0,0,0
구로동,서울특별시 구로구 구일로 110 (구로동해원리버파크 4층 403 404호),떠블당구장,37.4950768,126.8720017,0,0,0
구의동,서울특별시 광진구 강변역로4길 10 (구의동 지하 103~104호),지너스당구클럽,37.5353487,127.093421,0,0,0
홍은동,서울특별시 서대문구 명지대길 28 (홍은동),가미,37.5816169,126.9248069,0,0,0
방이동,서울특별시 송파구 올림픽로32길 18 3층 (방이동 경진빌딩),VIP당구장,37.5144216,127.1091432,0,0,0
신정동,서울특별시 양천구 신정중앙로 82 2층 (신정동),아름다운 당구클럽,37.5265074,126.8607119,0,0,0
양재동,서울특별시 서초구 강남대로10길 16 (양재동 지1층),특실당구장,37.4684951,127.0410387,0,0,0
자양동,서울특별시 광진구 뚝섬로 498 (자양동 서울클리닉빌딩),코알라당구장,37.5358992,127.0654091,0,0,0
신천동,서울특별시 송파구 올림픽로 289 지하1층 B111~3호 (신천동 잠실시그마타워),시그마당구장,37.5145775,127.1025391,0,0,0
당산동6가,서울특별시 영등포구 양평로14길 4  (당산동6가),당산,37.5356443,126.8993135,0,0,0
염창동,서울특별시 강서구 양천로 583 우림블루나인비즈니스센터 지하1층 B105호 (염창동),나인 당구장,37.5570451,126.8642592,0,0,0
오류동,서울특별시 구로구 경인로19길 12 5층동 (오류동은하수 빌딩),은하수 당구장,37.4962789,126.8427774,0,0,0
신림동,서울특별시 관악구 법원단지길 28 (신림동301호),난곡,37.4741795,126.9192671,0,0,0
도선동,서울특별시 성동구 무학로2길 39  (도선동5층),승일 당구클럽,37.5629988,127.0342592,0,0,0
등촌동,서울특별시 강서구 강서로54길 14 4층 (등촌동 윤강빌딩),뉴코리아당구장,37.5589763,126.8392672,0,0,0
망우동,서울특별시 중랑구 용마산로117길 35 (망우동),캡틴 당구장,37.5999849,127.0984944,0,0,0
충무로4가,서울특별시 중구 퇴계로 209 대한빌딩 3층 (충무로4가),대한당구장,37.5616629,126.9950235,0,0,0
등촌동,서울특별시 강서구 등촌로 233 지층 (등촌동),탑당구클럽,37.5506091,126.8637211,0,0,0
흑석동,서울특별시 동작구 흑석로13가길 33 (흑석동지층),허리우드,37.5077947,126.9600071,0,0,0
번동,서울특별시 강북구 한천로109길 13 (번동3층),캐롬 당구클럽,37.6283238,127.0432485,0,0,0
공릉동,서울특별시 노원구 동일로 1106 (공릉동 2호 (3층)),스카이당구클럽,37.6287602,127.0718226,0,0,0
명륜3가,서울특별시 종로구 성균관로1길 8 (명륜3가),월드,37.5833281,126.997932,0,0,0
성산동,서울특별시 마포구 월드컵북로 207 6층 (성산동 근영빌딩),근영당구장,37.5687914,126.9056725,0,0,0
서교동,서울특별시 마포구 어울마당로 55-4 (서교동),LA당구클럽,37.5503227,126.9207282,0,0,0
염창동,서울특별시 강서구 양천로 736 강서빌딩 지층 (염창동),리버 당구장,37.5488256,126.8774725,0,0,0
구의동,서울특별시 광진구 자양로 130  (구의동),킹 당구장,37.5393733,127.083482,0,0,0
염창동,서울특별시 강서구 공항대로61길 36 2층 (염창동),성우 당구장,37.5523968,126.8661639,0,0,0
자양동,서울특별시 광진구 자양로13길 91 (자양동),그린당구장,37.5327431,127.08029,0,0,0
행당동,서울특별시 성동구 사근동길 4  (행당동),엘리트당구장,37.559988,127.0416034,0,0,0
가양동,서울특별시 강서구 양천로 410 (가양동 2층 일부),알파고,37.5648129,126.8465139,0,0,0
서초동,서울특별시 서초구 반포대로14길 36  (서초동지하1층),볼모아 24,37.48555,127.0130514,0,0,0
대조동,서울특별시 은평구 연서로 154 3층 (대조동),당구사랑,37.6126602,126.9178475,0,0,0
마장동,서울특별시 성동구 고산자로 342 3층 (마장동 파터마의원),명문당구장,37.5699762,127.0378655,0,0,0
구로동,서울특별시 구로구 디지털로32길 97-16 3층 (구로동),조커 빌리어드 클럽,37.4835361,126.9011517,0,0,0
우이동,서울특별시 강북구 삼양로173길 55 2층층 (우이동),두둥 캐롬클럽,37.6620778,127.0094983,0,0,0
독산동,서울특별시 금천구 가산로3길 87  (독산동2층),써클당구장,37.4721906,126.8906903,0,0,0
동교동,서울특별시 마포구 동교로 219 지층 (동교동),수당구클럽,37.5596768,126.9235463,0,0,0
장안동,서울특별시 동대문구 장한로 166 (장안동지하1층),탑당구장,37.5751406,127.0722663,0,0,0
중화동,서울특별시 중랑구 동일로129길 54 (중화동),우리 당구장,37.5999888,127.0770413,0,0,0
미아동,서울특별시 강북구 솔샘로 254  (미아동삼양아케이트빌딩 2층),개그당구클럽,37.6193358,127.0207598,0,0,0
신림동,서울특별시 관악구 남부순환로 1377 3층 (신림동),GG당구클럽,37.4801625,126.9038416,0,0,0
명일동,서울특별시 강동구 양재대로128길 47 (명일동),나이스 당구장,37.544511,127.1454512,0,0,0
봉천동,서울특별시 관악구 남부순환로 1734 지하1층 (봉천동),본당구클럽,37.4819927,126.9427856,0,0,0
신내동,서울특별시 중랑구 봉화산로56길 153 (신내동),대명 당구장,37.6014919,127.0967927,0,0,0
고척동,서울특별시 구로구 고척로 156 2층 (고척동),제이제이당구장,37.5032005,126.8512047,0,0,0
서초동,서울특별시 서초구 서초대로 275  (서초동지하1층 107호108호),케넌,37.4934069,127.011655,0,0,0
창신동,서울특별시 종로구 창신길 78 2층 (창신동),왕당구장,37.5750173,127.010706,0,0,0
고척동,서울특별시 구로구 경서로 77  (고척동),당구나라,37.5038534,126.860251,0,0,0
남가좌동,서울특별시 서대문구 모래내로15길 30  (남가좌동(2층)),태양,37.573257,126.9204575,0,0,0
도선동,서울특별시 성동구 고산자로 253 지1층 (도선동 다남매 Tower),성동 캐롬 클럽,37.5623929,127.0356135,0,0,0
중곡동,서울특별시 광진구 긴고랑로 57 지하층 (중곡동),용마당구장,37.562301,127.0828421,0,0,0
신내동,서울특별시 중랑구 봉화산로56길 77 (신내동),B1 당구클럽,37.6052389,127.0980189,0,0,0
성수동2가,서울특별시 성동구 성수이로 93 지하1층 (성수동2가 충무전자),미소당구장,37.5434303,127.0565793,0,0,0
화곡동,서울특별시 강서구 강서로5나길 21 4층 (화곡동 한나빌딩),프로 당구클럽,37.5284243,126.8470978,0,0,0
중곡동,서울특별시 광진구 천호대로 527 거산빌딩 지하1층 (중곡동),리버당구장,37.5584028,127.0773321,0,0,0
자양동,서울특별시 광진구 아차산로30길 18 2층 (자양동),건대 포켓볼 락큐,37.5400574,127.0674064,0,0,0
방이동,서울특별시 송파구 가락로 269 지하1층 (방이동 소망빌딩),월드당구장,37.5120248,127.1191375,0,0,0
공릉동,서울특별시 노원구 동일로198길 78 (공릉동),모던타임즈,37.6296815,127.0757635,0,0,0
망우동,서울특별시 중랑구 망우로 426 (망우동),Ace 당구장,37.5993579,127.0995284,0,0,0
