지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
천호동,서울특별시 강동구 천호대로 1005 현대백화점 지1층 (천호동),더앨리 현대백화점 천호점,37.5388507,127.1244645,1,1,30
상봉동,서울특별시 중랑구 면목로 481 오렌지타워 1층 102호 (상봉동),빽다방 상봉역점,37.5947758,127.0856536,5,1,0
중계동,서울특별시 노원구 한글비석로19길 28 노원수학문화관 1층 (중계동),바모스 에스프레소,37.657828,127.0723437,0,0,3
적선동,서울특별시 종로구 새문안로5가길 28 광화문플래티넘 1층 101호 (적선동),스타벅스정부서울청사R,37.5744582,126.9736144,4,21,19
묘동,서울특별시 종로구 돈화문로 26 (묘동),카페 네스카페,37.5710232,126.9925379,1,1,0
대방동,서울특별시 동작구 국사봉1길 7 지상1층 (대방동),이삭토스트 신대방삼거리역점,37.4990096,126.9289595,4.4,5,5
중화동,서울특별시 중랑구 동일로123길 49 1층 (중화동),카페,37.597974,127.0772611,4.3,7,64
미아동,서울특별시 강북구 도봉로13가길 9-2 1층 (미아동),서나 커피앤타르트,37.614644,127.0288848,0,0,5
당산동4가,서울특별시 영등포구 당산로36길 13-5 101호 (당산동4가 동원빌리지),틈,37.5283979,126.8993434,0,0,0
구의동,서울특별시 광진구 아차산로59길 38 101호 (구의동),스윗하오,37.5401466,127.0907486,0,0,5
방화동,서울특별시 강서구 방화동로 75 지하 1층 (방화동 2동),클로비스,37.567118,126.8125785,5,1,0
가산동,서울특별시 금천구 가산로5길 46 지상1층 106호 (가산동 주언빌딩),미스에이드카페,37.4737235,126.8919801,0,0,0
공릉동,서울특별시 노원구 동일로193길 18 (공릉동),커피콩,37.6259979,127.0715979,4.4,39,12
마곡동,서울특별시 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 128호 (마곡동),컴포즈커피 마곡리더스퀘어점,37.5606312,126.8327206,0,0,1
자양동,서울특별시 광진구 뚝섬로56길 55 (자양동(1층)),커피스푼,37.5289977,127.0829144,0,0,0
휘경동,서울특별시 동대문구 외대역동로 19 1층 (휘경동),멕커피,37.5911297,127.0673878,0,0,0
오금동,서울특별시 송파구 오금로 407 (오금동상아상가 107호),이디야개롱역점,37.4980109,127.1363903,4,1,1
서교동,서울특별시 마포구 동교로17안길 10 1층 (서교동),카페깔깔고블린,37.5553866,126.9167487,5,2,1
등촌동,서울특별시 강서구 등촌로 101 1층 (등촌동 배광교회),샤론,37.5390271,126.8633,5,10,1
천호동,서울특별시 강동구 양재대로 1539 106107108호 (천호동),투썸플레이스 굽은다리역점,37.543152,127.1417612,2.6,10,0
성수동2가,서울특별시 성동구 아차산로15길 19 1층 (성수동2가 277-28 우리W타워),이디야 성수우리W타워,37.5447562,127.0620831,4.3,3,0
화곡동,서울특별시 강서구 화곡로 143 1층 105호 (화곡동 3동),쥬씨,37.5411322,126.8376232,3.2,6,2
천호동,서울특별시 강동구 구천면로 189 지하 1층 (천호동 동아코아아파트),더카페,37.541349,127.125782,5,1,0
방이동,서울특별시 송파구 가락로42길 8 1층 (방이동),카페1984,37.51229,127.1204707,0,0,3
상계동,서울특별시 노원구 동일로227길 47 4층 (상계동),바까날레커피전문점,37.6669253,127.0543388,1,2,0
상계동,서울특별시 노원구 덕릉로126길 11 1층 103호 (상계동),할리스커피,37.6706221,127.0818633,3.6,8,15
상도동,서울특별시 동작구 상도로34길 62 지상1층 (상도동),빙달,37.5021862,126.9453841,3.7,3,1
송파동,서울특별시 송파구 백제고분로41길 40 지상1층 (송파동 부영빌딩),모녀다방,37.5091875,127.1062089,4.5,2,1
문래동3가,서울특별시 영등포구 경인로 775 1층 2-107호 (문래동3가 에이스하이테크시티),킹스빈하이테크시티점,37.5143815,126.8991421,5,1,0
연남동,서울특별시 마포구 연남로3길 13 2층 (연남동),카페 포스터,37.5611506,126.9217986,5,2,8
상봉동,서울특별시 중랑구 망우로 210 2 3층 (상봉동),탐앤탐스,37.5936729,127.0760074,3.5,5,4
행당동,서울특별시 성동구 왕십리광장로 17 지하1층 (행당동 왕십리민자역사(enter-6)),스타벅스엔터식스점,37.5614086,127.0384812,3.9,10,20
노량진동,서울특별시 동작구 만양로12길 11 (노량진동),카페스토리,37.5100835,126.9460232,3.5,2,0
창동,서울특별시 도봉구 노해로63다길 55 1층 (창동),모모커피,37.6553072,127.0456469,0,0,1
홍은동,서울특별시 서대문구 명지대2길 11 1층 (홍은동),커피나무 명지대점,37.5817995,126.9249567,3.8,4,8
신정동,서울특별시 양천구 신정중앙로 71 1층 (신정동),THE COLOUR ,37.5270331,126.8597165,0,0,0
구로동,서울특별시 구로구 디지털로 285 (구로동에이스트윈타워1 103호),스타벅스 구로에이스점,37.4844927,126.8945184,4.1,11,8
시흥동,서울특별시 금천구 시흥대로 165 313동 지상1층 104호 (시흥동 남서울힐스테이트상가),토프레소 금천힐스테이트점,37.4465938,126.9012847,4.5,2,0
태평로1가,서울특별시 중구 세종대로21길 58 (태평로1가지상2층),마실,37.5689065,126.9761862,0,0,0
봉천동,서울특별시 관악구 관악로 245 지하1층 (봉천동),엘씨엘로,37.4862714,126.9563309,3.2,9,3
중계동,서울특별시 노원구 동일로203가길 29 1층 173174호 (중계동 브라운스톤중계),메가엠지씨커피 중계브라운스톤점,37.6399301,127.0642714,0,0,0
용답동,서울특별시 성동구 천호대로 316 지상1층 (용답동 1-4),커피니여의도순복음성동교회점,37.5647089,127.0548361,5,3,0
문정동,서울특별시 송파구 송파대로 111 중앙로205동 1층 (문정동 파크하비오),플레이스엘엘 송파파크하비오점,37.4805094,127.1232611,4,4,8
을지로2가,서울특별시 중구 을지로 54-1 지하1층 89호 91호 (을지로2가 을지로입구지하도상가),커피스탠드,37.5659168,126.983847,3.3,4,7
사근동,서울특별시 성동구 왕십리로 222-1 한양대학교병원 본관1층 (사근동),할리스 한양대병원점,37.5596569,127.0441339,4,1,0
묵동,서울특별시 중랑구 신내로25가길 2 1층 104호 (묵동),이디야 화랑대역점,37.6194805,127.0842266,5,1,0
개봉동,서울특별시 구로구 남부순환로97길 20-10 (개봉동(새내동1길4-1)지상2층),커피나무,37.4939083,126.8585639,0,0,3
송파동,서울특별시 송파구 송파대로38길 2-5 상가1층 102호 (송파동),팔공티 미스터마카롱,37.5004645,127.1121593,0,0,0
등촌동,서울특별시 강서구 화곡로68길 82 강서아이티밸리 1층 111호 (등촌동),오버도즈,37.5575172,126.8583184,5,2,35
상계동,서울특별시 노원구 동일로243길 13 대성빌딩 1층 (상계동),투썸플레이스 수락산역점,37.6782204,127.0544117,0,0,6
석촌동,서울특별시 송파구 백제고분로39길 22 송정빌딩 1층 103호 (석촌동),오늘도,37.5062384,127.1043277,0,0,0
천호동,서울특별시 강동구 천중로39길 102 (천호동),커피노트,37.5454722,127.1407023,4.8,5,10
상수동,서울특별시 마포구 와우산로 94 (상수동 홍익대학교 실험실습관2 지하1층 일부),,37.5512242,126.9255396,0,0,0
상도1동,서울특별시 동작구 상도로37길 4 1층 (상도1동),브라운 필 커피,37.5029686,126.9484397,0,0,0
방이동,서울특별시 송파구 백제고분로 459 지상12층 (방이동),Droptop 방이사거리점,37.5117064,127.112736,1.9,7,12
길동,서울특별시 강동구 양재대로124길 32 1층 184186187호 (길동 동서울오네뜨),카페 오델리,37.5426145,127.1436562,0,0,2
봉천동,서울특별시 관악구 봉천로 209 지하1층 (봉천동 식품관),브레들리,37.4905694,126.9249111,0,0,0
명일동,서울특별시 강동구 구천면로 424 (명일동 105호),커피데이,37.5503475,127.1455974,4,3,0
연남동,서울특별시 마포구 성미산로 187 12층 (연남동),테일러커피주식회사,37.5632725,126.9262276,3.8,68,195
도렴동,서울특별시 종로구 새문안로5길 31 센터포인트광화문 1층 (도렴동),할리스 센터포인트점,37.5730908,126.9743338,4,4,13
하왕십리동,서울특별시 성동구 왕십리로 410 E동 1층 101호 (하왕십리동 센트라스 상가),안느시카페,37.5665508,127.0247865,0,0,0
미근동,서울특별시 서대문구 충정로6길 59 1층 A-5호 (미근동 서소문아파트),매머드익스프레스 서대문점,37.5627972,126.9681309,5,1,2
문래동3가,서울특별시 영등포구 선유로 76 (문래동3가 동국메뜨리앙1층 110호),빽다방문래동국점,37.5206365,126.8899118,5,2,4
잠실동,서울특별시 송파구 올림픽로 119 잠실파인애플상가 지하1층 에이111112호 (잠실동),카페 베베르,37.5120894,127.0842018,5,1,0
가락동,서울특별시 송파구 중대로 135 아이티벤처타워 지하1층 B101-1호 (가락동),크리스마스빈 경찰병원,37.4951039,127.1224441,5,1,5
휘경동,서울특별시 동대문구 망우로6길 45 1층 (휘경동),공간,37.5867461,127.0565497,4.1,7,0
서교동,서울특별시 마포구 홍익로 15 5호 (서교동1층),커피랩,37.5537639,126.9229774,4,106,30
도림동,서울특별시 영등포구 도영로 33-2 1층 (도림동),메가엠지씨커피도림점,37.5091686,126.896869,0,0,1
시흥동,서울특별시 금천구 독산로36길 14 시흥4동주민센터 1층 (시흥동),cafe 시4랑,37.4590289,126.9061924,0,0,0
쌍문동,서울특별시 도봉구 도봉로135길 28 1층 (쌍문동),영플랜츠&갤러리영,37.6592674,127.0391176,0,0,3
월계동,서울특별시 노원구 월계로45길 37 성진빌딩 1층 101호 (월계동),이디야월계초교점,37.6269782,127.0503689,3.5,2,0
미근동,서울특별시 서대문구 충정로6길 59 1층 A-10호 (미근동 서소문아파트),커피코트,37.5627972,126.9681309,0,0,0
봉천동,서울특별시 관악구 남부순환로231길 33 지하1층 (봉천동),고로커피로스터스,37.4807625,126.9579464,4.2,29,78
청량리동,서울특별시 동대문구 회기로10길 12 102동 지하1층 B02호 (청량리동 홍릉한강뉴스타),카페 오롯이,37.5909949,127.0459086,5,2,0
창동,서울특별시 도봉구 도봉로 468 흥일빌딩 106호 (창동),공차 쌍문역점,37.6473897,127.0343912,4.5,2,26
상계동,서울특별시 노원구 동일로 1363 101호 (상계동),킹콩쥬스,37.6504217,127.0613108,0,0,0
가락동,서울특별시 송파구 송파대로 345 4블록동 1층 5호 (가락동 헬리오시티),키쏘커피 소소원,37.4976183,127.1072604,0,0,3
청파동3가,서울특별시 용산구 청파로43가길 2 1층 3호 (청파동3가),블랙버드커피,37.5437409,126.9697687,5,1,0
도화동,서울특별시 마포구 삼개로 5 (도화동 1층일부),커피온리 마포역점,37.5398303,126.9476859,5,2,1
문정동,서울특별시 송파구 법원로4길 6 문정아이파크 1층 111호 (문정동),행운 커피,37.4823178,127.12211,0,0,0
이문동,서울특별시 동대문구 이문로 164 C&J오피스텔 1층 102호 (이문동),릴리엔,37.6011052,127.0622711,0,0,0
양평동5가,서울특별시 영등포구 양평로21가길 6 1층 (양평동5가),고양이가밟은쿠키,37.5378641,126.8929929,5,1,14
이태원동,서울특별시 용산구 녹사평대로46길 33 1층 (이태원동),플랫,37.5375865,126.9885375,4.2,12,45
화곡동,서울특별시 강서구 강서로17길 6 1층 (화곡동 1동),이디야커피,37.5334208,126.8452047,4,6,3
군자동,서울특별시 광진구 동일로52길 24 1층 (군자동),카페앤블라썸,37.5543515,127.0724548,5,2,0
하계동,서울특별시 노원구 공릉로 312 1층 (하계동 선플라워),카페마레,37.6351048,127.0720134,0,0,1
자양동,서울특별시 광진구 능동로 36 지하1층 (자양동),현주플라워카페,37.5343176,127.0683635,0,0,2
공평동,서울특별시 종로구 종로 47 (공평동),제일은행본점구내,37.57116,126.9825234,0,0,0
천호동,서울특별시 강동구 천호대로151길 49 1층 (천호동),커피에,37.5412485,127.1236601,5,1,0
독산동,서울특별시 금천구 독산로 366 임희철내과의원 지상1층 일부호 (독산동),더카페 구로전화국사거리점,37.4795977,126.9041309,5,6,5
군자동,서울특별시 광진구 천호대로 512 군자빌딩 1층 (군자동),커피베이군자점,37.5584378,127.0753242,4.1,8,16
도림동,서울특별시 영등포구 도영로 22 무명빌딩 1층 102호 (도림동),만델리나,37.5083376,126.8959181,5,2,13
연남동,서울특별시 마포구 월드컵북로16길 54 1층 (연남동),유엘씨,37.5631034,126.9173581,0,0,1
문정동,서울특별시 송파구 송이로 202 1층 104호 (문정동),과일나라 커피공주,37.4899046,127.1281725,0,0,1
상암동,서울특별시 마포구 매봉산로 37 (상암동 DMC 산학협력연구센터 1층 102호),북카페산책3호 산학협력센터점,37.5761141,126.8905416,4.5,2,1
양평동4가,서울특별시 영등포구 선유동2로 57 (양평동4가 이레빌딩 구관 14층 일부),드림스페이스,37.5338308,126.8968868,0,0,1
미근동,서울특별시 서대문구 충정로6길 59 (미근동 서소문아파트 점포A-1),커피락,37.5627972,126.9681309,4,2,0
홍은동,서울특별시 서대문구 세검정로1길 85 1층 (홍은동),간식창고,37.5941935,126.9457158,5,6,24
봉천동,서울특별시 관악구 남부순환로248길 9 1층 (봉천동),컴포즈 낙성대점,37.4755421,126.9657457,3,1,1
수유동,서울특별시 강북구 도봉로101길 53 1층 (수유동),카페블라썸,37.6441546,127.0280366,4.5,4,7
쌍문동,서울특별시 도봉구 해등로 190 3층 315호 (쌍문동 신원주상복합2차아파트),베베라엘,37.6582071,127.035725,0,0,0
도봉동,서울특별시 도봉구 도봉로 823 지상12층 (도봉동),이디야,37.6779202,127.0447643,3.3,4,1
하계동,서울특별시 노원구 공릉로58길 23 꿈나무유치원 1층 (하계동),친구네집,37.6337549,127.0724722,5,2,0
회현동1가,서울특별시 중구 퇴계로 72 1층 104호 (회현동1가),이디야,37.5591477,126.9805573,4,3,1
황학동,서울특별시 중구 마장로3길 36 (황학동),은정,37.5699117,127.0178399,0,0,0
시흥동,서울특별시 금천구 금하로 756 지상1층 (시흥동),팔공티,37.4499044,126.9136878,0,0,2
홍은동,서울특별시 서대문구 연희로41길 4 103호 (홍은동 현대아파트상가),커피앤,37.5893007,126.9364567,0,0,0
합정동,서울특별시 마포구 월드컵로3길 14 1층 107호 (합정동 마포 한강 2차 푸르지오),딜라이트 카페,37.5511438,126.91192,4.8,4,3
상계동,서울특별시 노원구 상계로23길 14 1층 (상계동),래포커피,37.6588267,127.0688954,5,2,0
가리봉동,서울특별시 구로구 남부순환로105나길 32-1 1층 101호 (가리봉동),쑤다방,37.4804046,126.8926678,0,0,3
연지동,서울특별시 종로구 창경궁로16길 6-1 1층 (연지동),세븐일레븐 종로연지점,37.5739922,126.9981241,0,0,0
여의도동,서울특별시 영등포구 여의대로 128 지하1층 (여의도동 엘지트윈타워),오가다여의도엘지트윈타워점,37.5279851,126.9292075,3.3,3,0
봉천동,서울특별시 관악구 은천로 9 1층 104호 (봉천동),인마인드커피,37.486484,126.936361,0,0,9
