소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
방이동,서울특별시 구로구 경인로 215 (오류동),형제짬뽕,37.4967255,126.8448214,중식,3.6,8,10
역촌동,"서울특별시 광진구 천호대로127길 26, 1층 (중곡동)",장원,37.5538102,127.0903225,중식,5,1,2
면목동,"서울특별시 구로구 디지털로32길 97-33, 3층 (구로동)",신라방마라탕,37.4840414,126.9011375,중식,5,1,28
수유동,"서울특별시 구로구 도림로12길 24 (구로동,(황토길 22) 101호)",소문난 짜장,37.4864709,126.8893955,중식,0,0,2
성수동1가,서울특별시 구로구 공원로6나길 35-19 (구로동),메이탄성수 유한회사,37.504951,126.8911028,중식,4.3,10,61
남창동,"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통상가 B26-07)",신북경반점,37.5009708,126.8746491,중식,1.8,6,1
잠원동,"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지 지하1층 A-05)",연화산,37.5009708,126.8746491,중식,2.8,4,11
둔촌동,"서울특별시 구로구 디지털로32나길 23, 2층 (구로동)",중국성,37.484276,126.9004928,중식,2.5,4,7
길동,"서울특별시 구로구 구로동로28길 63, 1층 (구로동)",왕짜장,37.4910051,126.8876738,중식,2.8,4,5
화곡동,"서울특별시 구로구 남부순환로97길 12, 지하1층 (개봉동)",매화양꼬치,37.4942053,126.8586933,중식,3.4,14,104
역삼동,"서울특별시 구로구 새말로 97 (구로동, 신도림테크노마트 지하1층 FC003호)",홍반점,37.5070143,126.8902633,중식,3.5,2,0
독산동,"서울특별시 구로구 공원로8길 45, 1층 (구로동)",훈춘왕꼬치,37.503895,126.8915513,중식,0,0,0
구로동,"서울특별시 구로구 경인로 661, 150,159호 (신도림동, 신도림1차푸르지오상가)",투보가요리집,37.5095178,126.8877039,중식,0,0,0
여의도동,서울특별시 광진구 천호대로101길 49 (중곡동),세양원,37.5613898,127.0756116,중식,2.8,4,2
서교동,서울특별시 구로구 오리로13길 4 (오류동),홍대점 홍콩반점,37.4897898,126.8335343,중식,2.8,34,26
쌍문동,서울특별시 구로구 디지털로27길 67 (가리봉동),황금성,37.4839285,126.8902812,중식,3.1,25,22
옥수동,"서울특별시 구로구 고척로 128-10, 지상1층 (개봉동)",신자금성,37.5017583,126.848224,중식,2.9,8,3
